Time,State Index,Position-Az (Deg),Position-El (Deg),Position-Cl (Deg),Velocity-Az (D/Sec),Velocity-El (D/Sec),Velocity-Cl (D/Sec),Motor-Az (Amps),Motor-El (Amps),Motor-Cl (Amps),Target Error-Az (Deg),Target Error-El (Deg),Target Error-Cl (Deg),Sensor-Y-Tilt El(Deg),Sensor-X-Tilt Cl(Deg),Ref Error-Az (Deg),Ref Error-El (Deg),Ref Error-Cl (Deg),Display AGC,Background AGC,El Joint Angle,Cl Joint Angle,Sensor-Z-Enc Rel (Deg),Sensor-Z-Enc Total (Deg),Receiver Freq,Antenna Latitude (Deg),Antenna Longitude (Deg),Az Tracking Delta (Deg),El Tracking Delta (Deg),Cl Tracking Delta (Deg),Tracking,Targeting,Searching,Block Zone,Appr.Block Zone,Init.Done,Unwrap,At Target,Hw Task Time (mSec),Pass LogTime(mSec),Tracker Update_0(mSec)
2459306.189300,6,166.449066,9.961814,-0.003627,-0.108307,-0.016634,-0.115917,-0.075800,0.685981,0.058465,0.012589,-0.048691,-0.003627,9.957447,0.535812,-0.014544,-0.003437,0.010679,732,732,9.956757,0.558733,166.343460,168.991699,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.051000,0.812000,0.218000
2459306.189312,6,166.426834,10.059151,-0.003794,0.187613,0.104366,0.059240,0.020540,-0.370297,0.026934,-0.009644,0.048646,-0.003794,10.097591,0.542009,-0.001744,-0.002557,0.009844,732,732,9.372910,0.546177,166.510513,169.161987,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.516000,0.812000,0.215000
2459306.189323,6,166.448669,9.959615,0.003482,-0.206006,-0.061945,0.051837,-0.061116,0.788302,-0.012256,0.012192,-0.050890,0.003482,9.998453,0.124024,-0.007258,0.000754,0.014666,732,732,10.000702,0.552455,166.327209,168.975220,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.320000,0.812000,0.382000
2459306.189335,6,166.421310,10.062366,0.001930,0.127530,0.010124,0.095309,0.010530,-0.323355,0.073406,-0.015167,0.051861,0.001930,10.007139,-0.069648,-0.006530,0.011813,0.008763,731,731,9.410576,0.546177,166.505173,169.156494,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.049000,0.812000,0.214000
2459306.189347,6,166.448685,9.954143,0.013696,-0.102339,-0.146144,-0.048010,-0.241833,0.910200,-0.025797,0.012207,-0.056362,0.013696,9.930940,-0.389939,-0.011533,0.016522,-0.001566,732,732,10.013252,0.546177,166.343796,168.991699,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.047000,0.812000,0.218000
2459306.189358,6,166.422211,10.061939,0.001817,0.086462,-0.007402,0.020189,0.157239,-0.275840,0.059485,-0.014267,0.051435,0.001817,10.218599,-0.582544,-0.000374,0.024071,-0.017704,732,732,9.391747,0.539900,166.510559,169.161987,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.517000,0.812000,0.301000
2459306.189370,6,166.453140,9.959538,0.003835,-0.201403,-0.021304,0.102165,-0.141047,0.924766,-0.017925,0.016663,-0.050967,0.003835,10.009480,-0.651917,-0.001247,0.014029,-0.011628,732,732,9.975586,0.558733,166.321609,168.969727,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.511000,0.812000,0.362000
2459306.189381,6,166.418732,10.063895,-0.000413,0.280637,-0.019075,0.017830,0.151743,-0.160962,0.049262,-0.017746,0.053391,-0.000413,9.992659,-0.170776,0.002808,0.014198,-0.012886,731,732,9.385468,0.552455,166.515961,169.167480,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.059000,0.812000,0.217000
2459306.189393,6,166.450928,9.960199,-0.005604,-0.168858,-0.024949,0.135111,-0.196794,0.827410,0.116658,0.014450,-0.050305,-0.005604,9.921232,-0.102280,-0.001145,0.002720,-0.016795,733,732,9.956757,0.552455,166.343353,168.991699,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.090000,0.812000,0.220000
2459306.189404,6,166.421707,10.051821,-0.004460,0.081583,-0.080942,-0.022098,0.129159,-0.196076,0.080064,-0.014771,0.041316,-0.004460,10.116556,0.439591,0.004139,-0.005366,-0.010731,732,732,9.441963,0.552455,166.516327,169.167480,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.304000,0.812000,0.218000
2459306.189416,6,166.450821,9.965163,-0.000906,-0.138855,-0.004944,0.030992,-0.076869,0.609622,-0.034224,0.014343,-0.045341,-0.000906,10.037466,0.395351,-0.000692,-0.009093,-0.007028,731,732,9.937920,0.558733,166.343369,168.991699,2282.500000,17.977119,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.597000,0.812000,0.374000
2459306.189428,6,166.428680,10.066229,-0.016331,0.116258,-0.121580,-0.044946,0.241512,-0.419565,0.200856,-0.007797,0.055724,-0.016331,10.178634,0.613558,0.004133,-0.002305,0.002438,732,732,9.341522,0.558733,166.510300,169.161987,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.045000,0.812000,0.216000
2459306.189439,6,166.450867,9.958265,-0.005413,-0.111082,-0.030999,0.080510,-0.108123,0.867236,0.041615,0.014389,-0.052239,-0.005413,9.967525,0.422214,-0.004447,-0.004861,0.019016,732,732,9.975586,0.571289,166.305161,168.953247,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.046000,0.812000,0.218000
2459306.189451,6,166.421570,10.055121,-0.015770,0.152961,-0.038077,0.077199,0.164864,-0.154285,0.078716,-0.014908,0.044617,-0.015770,9.911063,0.112548,-0.004270,-0.014164,0.021680,732,732,9.398018,0.565011,166.494125,169.145508,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.203000,0.812000,0.218000
2459306.189463,6,166.444153,9.960620,-0.005669,-0.091259,-0.006651,0.003499,-0.183733,0.752185,0.018632,0.007675,-0.049885,-0.005669,9.834998,-0.388038,-0.009090,-0.011966,0.017279,732,732,9.956757,0.558733,166.326981,168.975220,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.792000,0.812000,0.302000
2459306.189474,6,166.422302,10.052492,-0.003646,0.131151,0.110315,0.035764,0.032908,-0.305328,0.073911,-0.014175,0.041987,-0.003646,10.119841,-0.436645,-0.000826,-0.000263,0.007912,732,732,9.404297,0.552455,166.510651,169.161987,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.057000,0.812000,0.221000
2459306.189486,6,166.453003,9.956724,0.002157,-0.206248,0.017138,-0.039420,-0.228822,0.784818,0.009560,0.016525,-0.053781,0.002157,9.987504,-0.496977,-0.002453,0.009966,0.004318,732,732,9.969307,0.558733,166.343567,168.991699,2282.500000,17.977118,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.047000,0.812000,0.219000
2459306.189497,6,166.428970,10.059307,-0.005235,0.101308,0.010821,0.099276,-0.082061,-0.187303,0.147234,-0.007507,0.048802,-0.005235,10.102639,-0.322144,0.005958,0.016458,-0.007755,732,732,9.404297,0.558733,166.516098,169.167480,2282.500000,17.977116,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.385000,0.812000,0.305000
2459306.189509,6,166.450500,9.962344,-0.005047,-0.164149,-0.008038,-0.148249,-0.135142,0.724004,0.039171,0.014023,-0.048161,-0.005047,9.911401,-0.180960,0.003659,0.008923,-0.000891,732,732,9.956757,0.565011,166.403900,169.052124,2282.500000,17.977116,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.627000,0.812000,0.215000
2459306.189520,6,166.423065,10.056464,-0.007074,0.125173,0.139193,0.011575,0.074226,-0.244007,0.139515,-0.013412,0.045959,-0.007074,10.073003,0.012748,0.008961,0.003952,-0.001900,731,731,9.372910,0.565011,166.510452,169.161987,2282.500000,17.977114,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.178000,0.812000,0.335000
2459306.189532,6,166.446442,9.965652,0.003897,-0.196684,-0.002093,-0.144737,-0.164573,0.648261,-0.000435,0.009964,-0.044852,0.003897,9.897411,0.413175,0.001029,-0.006240,0.003880,733,732,9.925362,0.565011,166.403763,169.052124,2282.500000,17.977114,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.053000,0.812000,0.221000
2459306.189544,6,166.415894,10.052716,-0.006550,0.188359,0.086475,-0.027506,0.330608,-0.401316,0.076304,-0.020584,0.042212,-0.006550,10.161444,0.448395,0.004477,-0.007006,-0.005093,731,732,9.379189,0.552455,166.505066,169.156494,2282.500000,17.977114,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.050000,0.812000,0.214000
2459306.189555,6,166.442276,9.955708,0.005777,-0.123151,-0.032613,-0.037225,0.043373,0.758463,-0.021626,0.005798,-0.054797,0.005777,9.795043,0.497804,-0.000502,-0.002544,0.007077,731,731,9.988144,0.565011,166.393143,169.041138,2282.500000,17.977112,67.137054,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.484000,0.812000,0.215000
2459306.189566,6,166.421158,10.065883,-0.003831,0.143835,-0.005073,-0.033207,0.020592,-0.457345,0.139978,-0.015320,0.055378,-0.003831,10.050495,0.203445,0.007063,0.000890,0.012668,732,732,9.391747,0.565011,166.510529,169.161987,2282.500000,17.977112,67.137054,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.345000,0.812000,0.375000
2459306.189578,6,166.450180,9.963579,0.002232,-0.035933,-0.009952,0.071215,-0.226075,0.745771,0.032369,0.013702,-0.046926,0.002232,9.864494,-0.004770,0.005960,0.000034,0.018812,732,732,9.950478,0.571289,166.392914,169.041138,2282.500000,17.977112,67.137054,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.045000,0.812000,0.217000
2459306.189590,6,166.419769,10.058349,-0.002235,0.059082,-0.022378,-0.031975,0.105160,-0.397542,0.126259,-0.016708,0.047844,-0.002235,10.084021,-0.307758,0.011087,-0.005028,0.014311,732,732,9.347801,0.558733,166.515884,169.167480,2282.500000,17.977112,67.137054,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.049000,0.812000,0.215000
2459306.189601,6,166.445877,9.966156,0.002868,-0.243549,-0.112333,0.008607,-0.002044,0.787871,0.101809,0.009399,-0.044349,0.002868,9.903869,-0.469095,0.003161,-0.009428,0.006903,733,732,9.912811,0.558733,166.387192,169.035645,2282.500000,17.977112,67.137054,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.388000,0.812000,0.218000
2459306.189613,6,166.418045,10.059292,-0.001739,0.028344,0.103471,0.091662,0.103522,-0.140420,0.157400,-0.018433,0.048787,-0.001739,10.020501,-0.456623,0.005682,-0.014555,0.001021,732,732,9.385468,0.558733,166.510513,169.161987,2282.500000,17.977112,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.504000,0.812000,0.375000
2459306.189624,6,166.452454,9.964284,0.005670,-0.109420,-0.046971,-0.111279,-0.091681,0.813125,0.031361,0.015976,-0.046221,0.005670,9.978710,-0.410090,0.001762,-0.013160,0.004641,733,732,9.937920,0.565011,166.321442,168.969727,2282.500000,17.977112,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.073000,0.812000,0.216000
2459306.189636,6,166.422592,10.063727,-0.004588,0.171126,0.091773,-0.008742,0.121009,-0.453887,0.159033,-0.013885,0.053223,-0.004588,10.139529,-0.078370,0.006811,-0.005043,0.000007,732,732,9.297577,0.558733,166.537537,169.189453,2282.500000,17.977112,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.059000,0.812000,0.218000
2459306.189647,6,166.454514,9.960507,0.005104,-0.055594,-0.030613,-0.091997,-0.163734,0.643246,-0.055516,0.018036,-0.049997,0.005104,9.989165,0.260551,0.003575,-0.003520,0.000250,733,732,9.950478,0.565011,166.343491,168.991699,2282.500000,17.977112,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.312000,0.812000,0.251000
2459306.189659,6,166.428131,10.062930,-0.005348,0.175224,0.067487,0.025795,0.138245,-0.301992,0.176896,-0.008347,0.052425,-0.005348,10.072800,0.440417,0.009841,0.005765,-0.002134,732,732,9.398018,0.558733,166.521545,169.172974,2282.500000,17.977112,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.645000,0.812000,0.404000
2459306.189671,6,166.455902,9.961924,0.005647,0.047160,-0.004706,0.050270,-0.142057,0.751347,-0.076403,0.019424,-0.048581,0.005647,10.068787,0.364993,0.004512,0.002775,0.008864,732,732,9.963036,0.565011,166.343552,168.991699,2282.500000,17.977112,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.795000,0.812000,0.474000
2459306.189682,6,166.431213,10.061260,-0.000841,0.135263,-0.021426,-0.014246,0.030302,-0.436217,0.156956,-0.005264,0.050756,-0.000841,10.119431,0.387699,0.007395,-0.003265,0.005438,732,732,9.347801,0.558733,166.515808,169.167480,2282.500000,17.977110,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.055000,0.812000,0.217000
2459306.189694,6,166.449951,9.958162,0.009615,-0.142857,0.049385,0.008100,-0.178647,0.745599,-0.017588,0.013474,-0.052342,0.009615,10.053436,0.090815,-0.002262,-0.003074,0.006000,732,732,9.956757,0.552455,166.403931,169.052124,2282.500000,17.977110,67.137047,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.192000,0.812000,0.218000
2459306.189705,6,166.422974,10.056097,-0.005577,0.201677,0.040142,0.000859,0.055050,-0.317576,0.173382,-0.013504,0.045592,-0.005577,10.051442,-0.092026,-0.001296,0.005546,0.002263,732,732,9.398018,0.558733,166.516144,169.167480,2282.500000,17.977110,67.137047,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.712000,0.812000,0.284000
2459306.189717,6,166.448273,9.964702,0.000816,-0.253099,0.039812,0.005824,-0.074516,0.699214,0.022633,0.011795,-0.045803,0.000816,10.059237,-0.363359,-0.006571,0.004673,0.007145,733,732,9.981865,0.565011,166.382095,169.030151,2282.500000,17.977108,67.137039,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.050000,0.812000,0.218000
2459306.189728,6,166.425064,10.057763,-0.006995,0.055738,0.086444,0.063465,0.073515,-0.233844,0.130833,-0.011414,0.047258,-0.006995,9.997934,-0.447750,-0.003983,0.003319,-0.005268,732,732,9.423134,0.565011,166.488724,169.140015,2282.500000,17.977108,67.137039,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.042000,0.812000,0.213000
2459306.189740,6,166.447083,9.961545,-0.005045,-0.170131,-0.005500,-0.119616,-0.147041,0.865643,0.090483,0.010605,-0.048960,-0.005045,9.888045,-0.378957,-0.009800,0.005736,0.003660,732,732,9.981865,0.571289,166.376556,169.024658,2282.500000,17.977106,67.137039,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.128000,0.812000,0.217000
2459306.189751,6,166.419159,10.064293,-0.007776,0.078171,0.018006,0.044258,0.083678,-0.241138,0.056570,-0.017319,0.053788,-0.007776,9.952856,-0.198126,-0.003629,0.010785,0.002213,731,731,9.379189,0.565011,166.532425,169.183960,2282.500000,17.977104,67.137039,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.620000,0.812000,0.214000
2459306.189763,6,166.452850,9.965060,-0.007927,-0.158893,0.026445,0.025301,-0.058493,0.740426,0.048247,0.016373,-0.045444,-0.007927,9.899674,-0.100139,-0.004852,0.005732,0.006390,732,732,9.944199,0.571289,166.299438,168.947754,2282.500000,17.977104,67.137039,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.176000,0.812000,0.327000
2459306.189775,6,166.420670,10.056631,-0.011253,0.197147,0.101236,0.190578,0.167729,-0.294951,0.186969,-0.015808,0.046126,-0.011253,10.065502,0.322289,0.000309,0.002338,0.006556,732,732,9.391747,0.565011,166.516052,169.167480,2282.500000,17.977104,67.137039,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.049000,0.812000,0.215000
2459306.189786,6,166.452881,9.967031,0.007021,-0.145081,-0.003522,-0.139581,-0.290510,0.804301,-0.018649,0.016403,-0.043474,0.007021,9.799241,0.338719,-0.001673,-0.002884,0.008476,732,732,9.988144,0.565011,166.332626,168.980713,2282.500000,17.977102,67.137039,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.093000,0.812000,0.256000
2459306.189798,6,166.422974,10.063513,0.002017,0.035119,-0.012344,0.111050,0.213479,-0.364849,0.065931,-0.013504,0.053008,0.002017,10.061824,0.397193,0.003811,0.000593,0.001262,732,732,9.385468,0.552455,166.499512,169.151001,2282.500000,17.977102,67.137039,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.497000,0.812000,0.216000
2459306.189809,6,166.452301,9.962722,0.011006,-0.050114,-0.100246,-0.061975,-0.147420,0.713507,-0.056426,0.015823,-0.047783,0.011006,9.930597,0.216170,0.000312,-0.001280,0.009210,732,732,9.963036,0.565011,166.332581,168.980713,2282.500000,17.977102,67.137032,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.373000,0.812000,0.364000
2459306.189821,6,166.422134,10.058341,0.000853,0.136704,-0.033729,-0.101344,0.068344,-0.287172,0.151421,-0.014343,0.047836,0.000853,10.018460,0.007746,0.006026,0.008216,0.007320,732,732,9.391747,0.558733,166.521515,169.172974,2282.500000,17.977102,67.137032,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.054000,0.812000,0.216000
2459306.189832,6,166.444901,9.961509,0.015724,-0.035349,-0.026979,0.118301,-0.039541,0.820077,-0.105048,0.008423,-0.048996,0.015724,9.976388,-0.161622,0.000766,0.012016,0.011498,732,732,9.969307,0.565011,166.393051,169.041138,2282.500000,17.977102,67.137032,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.057000,0.812000,0.220000
2459306.189844,6,166.427948,10.059320,-0.001955,0.112582,0.029209,0.034700,-0.085078,-0.285984,0.102369,-0.008530,0.048816,-0.001955,10.160274,-0.404115,0.007131,0.014983,-0.005302,732,732,9.391747,0.558733,166.510544,169.161987,2282.500000,17.977100,67.137032,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.504000,0.812000,0.300000
2459306.189856,6,166.448563,9.960238,0.011980,-0.229337,-0.018925,0.067208,-0.110547,0.906290,-0.049819,0.012085,-0.050266,0.011980,9.876557,-0.393221,0.002840,0.009593,-0.000459,732,732,9.981865,0.565011,166.409592,169.057617,2282.500000,17.977100,67.137032,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.474000,0.812000,0.356000
2459306.189868,6,166.420807,10.065870,0.003467,0.174541,0.087803,-0.018264,0.070074,-0.259325,0.024600,-0.015671,0.055366,0.003467,9.992098,-0.271610,0.008987,0.008486,-0.013875,732,732,9.366631,0.552455,166.532349,169.183960,2282.500000,17.977098,67.137032,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.045000,0.812000,0.217000
2459306.189879,6,166.445007,9.966433,0.006099,-0.256793,0.101555,-0.058092,-0.000390,0.618681,0.070318,0.008530,-0.044072,0.006099,9.920462,-0.044196,0.007414,0.003262,-0.013523,732,732,9.937920,0.552455,166.304916,168.953247,2282.500000,17.977098,67.137032,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.051000,0.812000,0.218000
2459306.189891,6,166.420364,10.058855,0.005653,0.133299,0.134342,-0.026723,0.113510,-0.204025,0.078735,-0.016113,0.048350,0.005653,10.100659,0.129779,0.016418,0.001219,-0.024598,732,732,9.372910,0.546177,166.537933,169.189453,2282.500000,17.977098,67.137032,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.283000,0.812000,0.218000
2459306.189903,6,166.450165,9.961978,0.009599,-0.130347,-0.029032,-0.043897,-0.152438,0.709548,0.048995,0.013687,-0.048527,0.009599,9.952202,0.424508,0.013599,0.001091,-0.013471,732,732,9.956757,0.552455,166.327011,168.975220,2282.500000,17.977098,67.137032,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.604000,0.812000,0.363000
2459306.189914,6,166.424973,10.063856,0.002770,0.213862,0.062812,0.041700,0.044095,-0.509699,0.149066,-0.011505,0.053351,0.002770,10.165963,0.344774,0.019268,0.005261,-0.011397,731,731,9.385468,0.546177,166.515991,169.167480,2282.500000,17.977098,67.137032,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.797000,0.812000,0.478000
2459306.189925,6,166.452805,9.962017,0.006793,-0.089745,-0.072224,-0.049342,-0.182709,0.647892,-0.082970,0.016327,-0.048488,0.006793,9.859418,0.365742,0.010919,0.005448,-0.003129,731,732,9.950478,0.552455,166.387390,169.035645,2282.500000,17.977098,67.137032,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.043000,0.812000,0.217000
2459306.189937,6,166.423248,10.061433,-0.002991,0.202229,0.099916,0.067753,0.104412,-0.436300,0.105346,-0.013229,0.050928,-0.002991,10.071563,0.005915,0.010382,0.002374,-0.005090,732,732,9.360352,0.552455,166.504944,169.156494,2282.500000,17.977098,67.137032,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.205000,0.812000,0.212000
2459306.189949,6,166.447235,9.962655,0.004359,-0.274860,-0.105747,0.163501,0.022318,0.691902,0.026587,0.010757,-0.047850,0.004359,9.774714,-0.145163,-0.001735,0.000036,0.001068,733,732,9.919090,0.558733,166.293869,168.942261,2282.500000,17.977098,67.137032,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.699000,0.812000,0.292000
2459306.189960,6,166.419571,10.055955,-0.003003,0.148195,0.053982,0.002980,0.209877,-0.204410,0.098289,-0.016907,0.045450,-0.003003,10.124900,-0.282250,-0.000267,-0.002146,-0.001758,731,732,9.379189,0.552455,166.505020,169.156494,2282.500000,17.977098,67.137032,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.059000,0.812000,0.221000
2459306.189972,6,166.444763,9.966090,0.001849,-0.235839,0.037230,-0.022880,0.018042,0.703588,-0.042672,0.008286,-0.044415,0.001849,9.893667,-0.415777,-0.007620,-0.002034,-0.005817,733,732,9.931641,0.552455,166.332321,168.980713,2282.500000,17.977098,67.137032,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.049000,0.812000,0.215000
2459306.189983,6,166.425919,10.058565,-0.001781,0.170552,0.091946,0.023879,0.157928,-0.207107,0.159487,-0.010559,0.048060,-0.001781,10.067223,-0.389813,-0.002645,-0.002787,-0.012405,731,732,9.391747,0.546177,166.510574,169.161987,2282.500000,17.977098,67.137032,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.378000,0.812000,0.304000
2459306.189995,6,166.454697,9.967072,0.001201,-0.102613,-0.042417,-0.034798,-0.066915,0.826122,0.003304,0.018219,-0.043432,0.001201,9.918556,-0.079727,-0.009996,-0.004401,-0.009047,732,732,9.956757,0.552455,166.283005,168.931274,2282.500000,17.977098,67.137032,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.679000,0.812000,0.306000
2459306.190006,6,166.423615,10.066009,0.002226,0.185225,0.117811,0.057282,0.124356,-0.188580,0.016677,-0.012863,0.055504,0.002226,10.042428,0.093884,-0.010850,-0.001963,-0.010910,731,731,9.391747,0.552455,166.505020,169.156494,2282.500000,17.977098,67.137032,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,2.065000,0.812000,0.431000
2459306.190018,6,166.461197,9.962860,-0.002522,-0.142541,-0.024803,-0.078097,-0.333215,0.759396,0.009265,0.024719,-0.047645,-0.002522,9.959752,0.211046,-0.017908,-0.003625,-0.007403,732,732,9.931641,0.552455,166.321335,168.969727,2282.500000,17.977098,67.137032,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.041000,0.812000,0.219000
2459306.190030,6,166.424225,10.063229,-0.005036,0.171217,-0.095179,0.086952,0.099265,-0.482136,0.137800,-0.012253,0.052724,-0.005036,10.157278,0.394406,-0.011087,-0.004747,-0.006785,731,732,9.328964,0.552455,166.510239,169.161987,2282.500000,17.977098,67.137032,-0.059937,-0.029941,0.000000,0,0,0,0,0,1,0,1,1.061000,0.812000,0.221000
2459306.190041,6,166.449478,9.959307,0.001298,-0.088187,0.040663,0.114342,-0.107481,0.829876,-0.005389,0.013000,-0.051198,0.001298,9.962258,0.339596,-0.012061,-0.002911,0.008765,733,732,9.963036,0.558733,166.338028,168.986206,2282.500000,17.977098,67.137032,-0.059937,-0.029941,0.000000,0,0,0,1,0,1,0,1,1.466000,0.812000,0.215000
